Loading training data...
    Train err  |   Test err  |   Alpha   |   Loss   
Autograd FloatNode with value 2.88922172297 and 1 tape(s) Autograd FloatNode with value 147.365884792 and 1 tape(s)
Loading training data...
    Train err  |   Test err  |   Alpha   |   Loss   
              0| 0.676056338028| 0.638888888889| 0.963073907657|  852.902731105
              1| 0.591549295775| 0.638888888889| 0.963073907657|  1030.62782709
              2| 0.676056338028| 0.638888888889| 0.963073907657|  523.434739229
              3| 0.591549295775| 0.638888888889| 0.963073907657|   600.24210047
              4| 0.732394366197| 0.722222222222| 0.963073907657|  362.239866364
              5| 0.676056338028| 0.638888888889| 0.963073907657|  375.534759139
              6| 0.591549295775| 0.638888888889| 0.963073907657|  546.541644086
              7| 0.718309859155| 0.722222222222| 0.963073907657|  368.254427058
              8| 0.676056338028| 0.611111111111| 0.963073907657|  278.451124918
              9| 0.591549295775| 0.638888888889| 0.963073907657|  359.397803104
             10| 0.732394366197| 0.722222222222| 0.963073907657|  455.409505324
             11| 0.676056338028| 0.638888888889| 0.963073907657|   409.69745806
             12| 0.591549295775| 0.638888888889| 0.963073907657|   631.89053206
             13| 0.732394366197| 0.722222222222| 0.963073907657|  439.971172561
             14| 0.676056338028| 0.638888888889| 0.963073907657|  457.744785443
             15| 0.591549295775| 0.638888888889| 0.963073907657|  669.142024614
             16|  0.62676056338| 0.611111111111| 0.963073907657|  267.454975661
             17| 0.591549295775| 0.638888888889| 0.963073907657|  271.953419871
             18| 0.584507042254| 0.555555555556| 0.963073907657|  349.933684663
             19| 0.591549295775| 0.638888888889| 0.963073907657|  192.208141283
             20| 0.661971830986| 0.638888888889| 0.963073907657|  333.263183519
             21|  0.62676056338| 0.722222222222| 0.963073907657|  279.448941817
             22| 0.661971830986| 0.638888888889| 0.963073907657|  221.876853807
             23| 0.591549295775| 0.638888888889| 0.963073907657|  344.170760395
             24| 0.725352112676| 0.722222222222| 0.963073907657|  404.065511153
             25| 0.676056338028| 0.638888888889| 0.963073907657|  338.450957699
             26| 0.591549295775| 0.638888888889| 0.963073907657|  550.271771146
             27| 0.732394366197| 0.722222222222| 0.963073907657|  439.034864587
             28| 0.676056338028| 0.638888888889| 0.963073907657|  475.163814646
             29| 0.591549295775| 0.638888888889| 0.963073907657|  697.326370311
             30| 0.584507042254|            0.5| 0.963073907657|  239.149072911
             31| 0.591549295775| 0.638888888889| 0.963073907657|   255.75997821
             32| 0.676056338028| 0.638888888889| 0.963073907657|   374.65330492
             33| 0.732394366197| 0.722222222222| 0.963073907657|  374.384703919
             34| 0.591549295775| 0.638888888889| 0.963073907657|  361.106248524
             35| 0.676056338028| 0.638888888889| 0.963073907657|  564.356715448
             36| 0.732394366197| 0.722222222222| 0.963073907657|  459.151500844
             37| 0.591549295775| 0.638888888889| 0.963073907657|  578.431192711
             38| 0.676056338028| 0.638888888889| 0.963073907657|  610.081762122
             39| 0.598591549296| 0.666666666667| 0.963073907657|  308.710552856
             40|  0.56338028169| 0.472222222222| 0.963073907657|   205.35216443
             41| 0.591549295775| 0.638888888889| 0.963073907657|  295.242572764
             42| 0.676056338028| 0.638888888889| 0.963073907657|  449.893051819
             43| 0.732394366197| 0.722222222222| 0.963073907657|  433.535631589
             44| 0.591549295775| 0.638888888889| 0.963073907657|  551.047376731
             45| 0.676056338028| 0.638888888889| 0.963073907657|  566.856527593
             46| 0.704225352113| 0.722222222222| 0.963073907657|  325.682236563
             47|  0.56338028169| 0.638888888889| 0.963073907657|  179.282088098
             48| 0.577464788732| 0.555555555556| 0.963073907657|  300.360558315
             49| 0.591549295775| 0.638888888889| 0.963073907657|  248.296240414
             50| 0.535211267606| 0.527777777778| 0.963073907657|  323.509350274
             51| 0.591549295775| 0.638888888889| 0.963073907657|  193.138598655
             52| 0.605633802817| 0.583333333333| 0.963073907657|  339.505408688
             53| 0.612676056338| 0.666666666667| 0.963073907657|    229.4745029
             54| 0.669014084507| 0.638888888889| 0.963073907657|  223.342119425
             55| 0.591549295775| 0.638888888889| 0.963073907657|  363.707360532
             56| 0.732394366197| 0.722222222222| 0.963073907657|  371.385926647
             57| 0.676056338028| 0.638888888889| 0.963073907657|  403.558141159
             58| 0.591549295775| 0.638888888889| 0.963073907657|  574.572824885
             59| 0.521126760563| 0.527777777778| 0.963073907657|  293.960163684
             60| 0.591549295775| 0.638888888889| 0.963073907657|  188.401343683
             61| 0.584507042254| 0.583333333333| 0.963073907657|  340.303446927
             62| 0.584507042254| 0.638888888889| 0.963073907657|  214.257232534
             63| 0.669014084507| 0.638888888889| 0.963073907657|  229.358986809
             64| 0.591549295775| 0.638888888889| 0.963073907657|   362.12328434
             65| 0.732394366197| 0.722222222222| 0.963073907657|  360.608168956
             66| 0.647887323944| 0.555555555556| 0.963073907657|  394.993877169
             67| 0.591549295775| 0.638888888889| 0.963073907657|  537.144913084
             68| 0.542253521127| 0.527777777778| 0.963073907657|  316.142889732
             69| 0.584507042254| 0.611111111111| 0.963073907657|  191.384597172
             70| 0.661971830986| 0.638888888889| 0.963073907657|  251.577468183
             71| 0.591549295775| 0.638888888889| 0.963073907657|  344.698079637
             72| 0.725352112676| 0.722222222222| 0.963073907657|  315.208356599
             73| 0.549295774648|            0.5| 0.963073907657|  348.115278593
             74| 0.591549295775| 0.638888888889| 0.963073907657|  350.033103741
             75| 0.619718309859| 0.611111111111| 0.963073907657|  428.683098079
             76| 0.732394366197| 0.722222222222| 0.963073907657|  283.107966884
             77| 0.591549295775| 0.638888888889| 0.963073907657|  419.742903886
             78| 0.676056338028| 0.638888888889| 0.963073907657|  591.412306502
             79| 0.591549295775| 0.638888888889| 0.963073907657|  309.667401097
             80| 0.711267605634| 0.722222222222| 0.963073907657|  310.455694411
             81|            0.5| 0.444444444444| 0.963073907657|  323.828856451
             82| 0.591549295775| 0.638888888889| 0.963073907657|  282.519196149
             83| 0.577464788732| 0.555555555556| 0.963073907657|  430.388373347
             84| 0.732394366197| 0.722222222222| 0.963073907657|  225.275710766
             85|  0.56338028169| 0.666666666667| 0.963073907657|  365.561221932
             86| 0.676056338028| 0.638888888889| 0.963073907657|  440.227003828
             87| 0.591549295775| 0.638888888889| 0.963073907657|  385.907080474
             88| 0.732394366197| 0.722222222222| 0.963073907657|  398.214378986
             89| 0.633802816901| 0.527777777778| 0.963073907657|   405.01742346
             90| 0.591549295775| 0.638888888889| 0.963073907657|  501.062929544
             91| 0.654929577465| 0.638888888889| 0.963073907657|    357.3644703
             92| 0.732394366197| 0.722222222222| 0.963073907657|  306.506121216
             93| 0.591549295775| 0.638888888889| 0.963073907657|   324.23257503
             94| 0.676056338028| 0.638888888889| 0.963073907657|  502.367713578
             95| 0.732394366197| 0.722222222222| 0.963073907657|  364.717855304
             96| 0.591549295775| 0.638888888889| 0.963073907657|  437.668846352
             97| 0.676056338028| 0.638888888889| 0.963073907657|   545.35447223
             98| 0.732394366197| 0.722222222222| 0.963073907657|  334.855570544
             99| 0.591549295775| 0.638888888889| 0.963073907657|  398.202773783
            100| 0.676056338028| 0.638888888889| 0.963073907657|  552.854413033
            101| 0.732394366197| 0.722222222222| 0.963073907657|  333.966566521
            102| 0.591549295775| 0.638888888889| 0.963073907657|  405.985504152
            103| 0.676056338028| 0.638888888889| 0.963073907657|  555.296369681
            104| 0.732394366197| 0.722222222222| 0.963073907657|  321.613445444
            105| 0.591549295775| 0.638888888889| 0.963073907657|  369.390437157
            106| 0.676056338028| 0.638888888889| 0.963073907657|  534.640842459
            107| 0.732394366197| 0.722222222222| 0.963073907657|  345.622498369
            108| 0.591549295775| 0.638888888889| 0.963073907657|  435.968345039
            109| 0.676056338028| 0.638888888889| 0.963073907657|  556.657884026
            110| 0.711267605634| 0.694444444444| 0.963073907657|  299.012657259
            111| 0.577464788732| 0.638888888889| 0.963073907657|     283.455514
            112| 0.676056338028| 0.638888888889| 0.963073907657|  447.797060627
            113| 0.732394366197| 0.722222222222| 0.963073907657|  368.412977448
            114| 0.591549295775| 0.638888888889| 0.963073907657|  473.146567441
            115| 0.676056338028| 0.638888888889| 0.963073907657|   548.24990392
            116| 0.661971830986| 0.638888888889| 0.963073907657|  283.912180937
            117| 0.521126760563| 0.583333333333| 0.963073907657|  192.323140069
            118| 0.549295774648| 0.527777777778| 0.963073907657|  294.702771319
            119| 0.549295774648| 0.583333333333| 0.963073907657|  223.933785327
            120| 0.507042253521| 0.527777777778| 0.963073907657|  207.189594969
            121| 0.591549295775| 0.638888888889| 0.963073907657|  260.508797236
            122| 0.471830985915| 0.416666666667| 0.963073907657|   376.08800266
            123| 0.408450704225| 0.361111111111| 0.963073907657|  126.419285596
            124| 0.422535211268| 0.555555555556| 0.963073907657|  142.599740248
            125|  0.62676056338|            0.5| 0.963073907657|  178.036764776
            126| 0.584507042254| 0.611111111111| 0.963073907657|  287.543566729
            127| 0.612676056338| 0.555555555556| 0.963073907657|  291.389476298
            128| 0.429577464789| 0.361111111111| 0.963073907657|    245.7721729
            129| 0.422535211268| 0.305555555556| 0.963073907657|  120.742490875
            130| 0.598591549296| 0.527777777778| 0.963073907657|  168.499570831
            131|  0.56338028169| 0.638888888889| 0.963073907657|  275.805861727
            132| 0.676056338028| 0.638888888889| 0.963073907657|  359.271042908
            133| 0.661971830986| 0.638888888889| 0.963073907657|   326.46860859
            134| 0.577464788732| 0.638888888889| 0.963073907657|  223.631466379
            135| 0.619718309859| 0.611111111111| 0.963073907657|  397.743087989
            136| 0.732394366197| 0.722222222222| 0.963073907657|  274.443645744
            137| 0.577464788732| 0.638888888889| 0.963073907657|  362.989425967
            138| 0.676056338028| 0.638888888889| 0.963073907657|  502.559928277
            139| 0.443661971831| 0.527777777778| 0.963073907657|  290.142508849
            140| 0.422535211268| 0.333333333333| 0.963073907657|  118.198508872
            141| 0.478873239437| 0.444444444444| 0.963073907657|  152.819733731
            142| 0.591549295775| 0.638888888889| 0.963073907657|  251.129854852
            143| 0.528169014085| 0.527777777778| 0.963073907657|  384.416462766
            144| 0.683098591549| 0.694444444444| 0.963073907657|  162.961226761
            145| 0.422535211268| 0.333333333333| 0.963073907657|  231.144175476
            146| 0.514084507042|            0.5| 0.963073907657|  146.184734008
            147| 0.584507042254| 0.611111111111| 0.963073907657|  238.262906947
            148| 0.478873239437| 0.361111111111| 0.963073907657|  295.785214903
            149| 0.464788732394| 0.416666666667| 0.963073907657|  164.471896628
            150| 0.471830985915| 0.388888888889| 0.963073907657|  185.074785803
            151| 0.591549295775| 0.638888888889| 0.963073907657|  247.904462457
            152| 0.535211267606| 0.527777777778| 0.963073907657|  375.655996119
            153| 0.704225352113| 0.694444444444| 0.963073907657|  175.651006673
            154| 0.415492957746| 0.333333333333| 0.963073907657|  231.221459734
            155| 0.443661971831| 0.444444444444| 0.963073907657|  140.207490668
            156| 0.584507042254| 0.583333333333| 0.963073907657|  224.044150001
            157| 0.464788732394| 0.416666666667| 0.963073907657|  274.456580525
            158| 0.528169014085| 0.638888888889| 0.963073907657|  167.355526673
            159| 0.478873239437| 0.444444444444| 0.963073907657|  265.875661936
            160| 0.577464788732| 0.638888888889| 0.963073907657|  178.192974114
            161| 0.478873239437| 0.444444444444| 0.963073907657|  316.010746426
            162| 0.528169014085| 0.583333333333| 0.963073907657|  131.980285336
            163| 0.478873239437| 0.444444444444| 0.963073907657|  206.128000129
            164| 0.591549295775| 0.638888888889| 0.963073907657|  236.587540357
            165| 0.464788732394| 0.444444444444| 0.963073907657|  363.022241968
            166|  0.30985915493| 0.194444444444| 0.963073907657|  107.807802076
            167|  0.30985915493| 0.138888888889| 0.963073907657|  107.137150794
            168| 0.267605633803| 0.111111111111| 0.963073907657|  107.517340527
            169| 0.345070422535| 0.222222222222| 0.963073907657|  109.317013796
            170| 0.408450704225| 0.277777777778| 0.963073907657|  115.725190573
            171| 0.464788732394| 0.472222222222| 0.963073907657|   151.86527923
            172| 0.471830985915| 0.388888888889| 0.963073907657|   211.56615133
            173| 0.577464788732| 0.638888888889| 0.963073907657|  223.290478322
            174| 0.528169014085| 0.527777777778| 0.963073907657|  349.605564238
            175| 0.429577464789| 0.555555555556| 0.963073907657|  159.445259068
            176|  0.43661971831| 0.416666666667| 0.963073907657|  170.879716997
            177|  0.37323943662| 0.416666666667| 0.963073907657|  135.041938046
            178|            0.5| 0.416666666667| 0.963073907657|  153.511671254
            179| 0.542253521127| 0.583333333333| 0.963073907657|  236.001132651
            180| 0.478873239437| 0.361111111111| 0.963073907657|  261.876164643
            181| 0.471830985915| 0.527777777778| 0.963073907657|  180.630402932
            182| 0.485915492958| 0.472222222222| 0.963073907657|  214.921651534
            183| 0.591549295775| 0.638888888889| 0.963073907657|  218.850500204
            184| 0.471830985915| 0.444444444444| 0.963073907657|   343.36331927
            185|  0.37323943662| 0.277777777778| 0.963073907657|  111.169907632
            186|            0.5| 0.388888888889| 0.963073907657|  118.367853662
            187| 0.485915492958| 0.527777777778| 0.963073907657|  171.411633908
            188| 0.478873239437| 0.444444444444| 0.963073907657|  247.525024773
            189| 0.577464788732| 0.638888888889| 0.963073907657|  184.629257827
            190| 0.464788732394| 0.444444444444| 0.963073907657|  315.525288285
            191| 0.443661971831| 0.472222222222| 0.963073907657|  120.791377826
            192| 0.471830985915| 0.444444444444| 0.963073907657|  174.460627343
            193| 0.591549295775| 0.638888888889| 0.963073907657|  236.474337213
            194| 0.492957746479| 0.527777777778| 0.963073907657|    357.4829105
            195| 0.338028169014| 0.388888888889| 0.963073907657|  125.968458139
            196| 0.408450704225| 0.388888888889| 0.963073907657|  147.552381145
            197| 0.528169014085| 0.527777777778| 0.963073907657|  126.722063148
            198| 0.415492957746| 0.305555555556| 0.963073907657|  166.127226231
            199|            0.5| 0.361111111111| 0.963073907657|  127.374719978
2.96307390766 198.389826974
Loading training data...
    Train err  |   Test err  |   Alpha   |   Loss   
              0| 0.669014084507| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 852.252524937 and 1 tape(s)
              1| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 1024.66076448 and 1 tape(s)
              2| 0.669014084507| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 541.117372116 and 1 tape(s)
              3| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 589.632569347 and 1 tape(s)
              4| 0.732394366197| 0.722222222222|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 372.067769113 and 1 tape(s)
              5| 0.669014084507| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 387.293959689 and 1 tape(s)
              6| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 596.133771684 and 1 tape(s)
              7| 0.732394366197| 0.722222222222|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 364.532502642 and 1 tape(s)
              8| 0.669014084507| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 374.915097586 and 1 tape(s)
              9| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 571.240592047 and 1 tape(s)
             10| 0.732394366197| 0.722222222222|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 374.987389146 and 1 tape(s)
             11| 0.669014084507| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 372.252879886 and 1 tape(s)
             12| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 581.62614014 and 1 tape(s)
             13| 0.732394366197| 0.722222222222|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 387.488278976 and 1 tape(s)
             14| 0.669014084507| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 425.577139257 and 1 tape(s)
             15| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 649.658310592 and 1 tape(s)
             16| 0.732394366197| 0.722222222222|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 308.453004024 and 1 tape(s)
             17|  0.62676056338| 0.638888888889|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 308.961078812 and 1 tape(s)
             18| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 294.377498009 and 1 tape(s)
             19| 0.542253521127| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 453.016154157 and 1 tape(s)
             20| 0.535211267606| 0.527777777778|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 160.598497871 and 1 tape(s)
             21| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 273.497286997 and 1 tape(s)
             22| 0.669014084507| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 455.002494935 and 1 tape(s)
             23| 0.732394366197| 0.722222222222|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 431.184503686 and 1 tape(s)
             24| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 545.255160741 and 1 tape(s)
             25| 0.669014084507| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 680.258679119 and 1 tape(s)
             26|  0.62676056338| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 275.498932622 and 1 tape(s)
             27|  0.56338028169| 0.638888888889|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 213.343197639 and 1 tape(s)
             28| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 302.677112753 and 1 tape(s)
             29| 0.584507042254| 0.638888888889|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 425.697769308 and 1 tape(s)
             30| 0.732394366197| 0.722222222222|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 177.990015054 and 1 tape(s)
             31| 0.464788732394| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 277.819444853 and 1 tape(s)
             32| 0.661971830986| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 183.362655788 and 1 tape(s)
             33| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 333.457278423 and 1 tape(s)
             34| 0.640845070423| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 264.070560609 and 1 tape(s)
             35| 0.577464788732| 0.638888888889|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 277.65481928 and 1 tape(s)
             36| 0.669014084507| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 246.939946319 and 1 tape(s)
             37| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 397.654230271 and 1 tape(s)
             38| 0.732394366197| 0.722222222222|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 250.836166597 and 1 tape(s)
             39| 0.478873239437|            0.5|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 377.229548759 and 1 tape(s)
             40| 0.577464788732| 0.583333333333|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 242.27852779 and 1 tape(s)
             41|  0.56338028169| 0.638888888889|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 279.692942067 and 1 tape(s)
             42| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 251.780454291 and 1 tape(s)
             43| 0.514084507042| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 340.257155229 and 1 tape(s)
             44| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 169.250471691 and 1 tape(s)
             45| 0.647887323944| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 280.483147274 and 1 tape(s)
             46| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 302.726062864 and 1 tape(s)
             47| 0.507042253521| 0.527777777778|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 255.91559747 and 1 tape(s)
             48| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 246.209530866 and 1 tape(s)
             49| 0.669014084507| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 368.544161657 and 1 tape(s)
             50| 0.732394366197| 0.722222222222|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 346.544579989 and 1 tape(s)
             51| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 361.596878196 and 1 tape(s)
             52| 0.669014084507| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 567.332287772 and 1 tape(s)
             53| 0.732394366197| 0.722222222222|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 397.620510476 and 1 tape(s)
             54| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 515.311506099 and 1 tape(s)
             55| 0.669014084507| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 619.028098558 and 1 tape(s)
             56| 0.661971830986| 0.833333333333|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 281.178171087 and 1 tape(s)
             57| 0.429577464789| 0.444444444444|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 161.751068507 and 1 tape(s)
             58| 0.676056338028| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 170.093933635 and 1 tape(s)
             59| 0.577464788732| 0.583333333333|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 271.558868037 and 1 tape(s)
             60| 0.669014084507| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 316.572463021 and 1 tape(s)
             61| 0.654929577465| 0.722222222222|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 376.598493392 and 1 tape(s)
             62| 0.584507042254| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 161.133575021 and 1 tape(s)
             63|  0.62676056338| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 333.822893683 and 1 tape(s)
             64| 0.669014084507| 0.638888888889|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 253.145204382 and 1 tape(s)
             65| 0.598591549296| 0.638888888889|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 173.515122706 and 1 tape(s)
             66| 0.591549295775| 0.583333333333|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 245.614357943 and 1 tape(s)
             67| 0.598591549296| 0.638888888889|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 225.847839581 and 1 tape(s)
             68| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 293.92201717 and 1 tape(s)
             69|  0.56338028169| 0.527777777778|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 366.227328268 and 1 tape(s)
             70| 0.570422535211| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 214.776119672 and 1 tape(s)
             71| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 280.3749559 and 1 tape(s)
             72| 0.584507042254| 0.527777777778|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 358.83528966 and 1 tape(s)
             73| 0.570422535211| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 223.062232426 and 1 tape(s)
             74| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 272.193835938 and 1 tape(s)
             75| 0.549295774648| 0.527777777778|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 372.303035132 and 1 tape(s)
             76| 0.577464788732| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 209.309072804 and 1 tape(s)
             77| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 287.404107721 and 1 tape(s)
             78| 0.605633802817| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 355.783118473 and 1 tape(s)
             79| 0.577464788732| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 245.658675502 and 1 tape(s)
             80| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 313.173785088 and 1 tape(s)
             81| 0.654929577465| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 418.759382315 and 1 tape(s)
             82| 0.669014084507| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 321.035781784 and 1 tape(s)
             83| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 509.197207511 and 1 tape(s)
             84| 0.732394366197| 0.722222222222|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 464.293298417 and 1 tape(s)
             85| 0.669014084507| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 453.27141803 and 1 tape(s)
             86| 0.598591549296| 0.611111111111|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 628.878266565 and 1 tape(s)
             87| 0.471830985915| 0.472222222222|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 241.201796943 and 1 tape(s)
             88| 0.584507042254| 0.583333333333|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 194.754240413 and 1 tape(s)
             89| 0.528169014085| 0.638888888889|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 315.451194403 and 1 tape(s)
             90| 0.570422535211| 0.583333333333|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 192.379409408 and 1 tape(s)
             91| 0.640845070423| 0.666666666667|Autograd FloatNode with value 0.963073907657 and 1 tape(s)|Autograd FloatNode with value 221.010629824 and 1 tape(s)
