    Train err  |   Test err  |   Alpha
0.0492957746479|0.0555555555556| -7.78385881426
0.0492957746479|0.0555555555556| -7.80138467135
0.0492957746479|0.0555555555556|  -7.8048694241
0.0492957746479|0.0555555555556| -7.81838184787
0.0492957746479|0.0555555555556|  -7.8139258278
0.0492957746479|0.0555555555556| -7.81030848924
0.0492957746479|0.0555555555556| -7.79910860424
0.0492957746479|0.0555555555556| -7.78376600496
0.0492957746479|0.0555555555556| -7.75410461888
0.0492957746479|0.0555555555556| -7.72651776388
0.0492957746479|0.0555555555556| -7.71166011093
0.0492957746479|0.0555555555556|  -7.6998231723
0.0492957746479|0.0555555555556| -7.70525281748
0.0492957746479|0.0555555555556| -7.71133542486
0.0492957746479|0.0555555555556| -7.72754425976
0.0492957746479|0.0555555555556| -7.71223505197
0.0492957746479|0.0555555555556| -7.74280202135
0.0492957746479|0.0555555555556| -7.73791893873
0.0492957746479|0.0555555555556| -7.73845299477
0.0492957746479|0.0555555555556|  -7.7459549057
0.0492957746479|0.0555555555556| -7.75733219376
0.0492957746479|0.0555555555556| -7.79308735952
0.0492957746479|0.0555555555556| -7.81659549385
0.0492957746479|0.0555555555556| -7.82184091377
0.0492957746479|0.0555555555556| -7.82686131018
0.0492957746479|0.0555555555556| -7.83223599969
0.0492957746479|0.0555555555556| -7.83899437211
0.0492957746479|0.0555555555556| -7.84787987346
0.0492957746479|0.0555555555556| -7.82948569766
0.0492957746479|0.0555555555556| -7.84862072549
0.0492957746479|0.0555555555556| -7.83759704801
0.0492957746479|0.0555555555556| -7.83140936782
0.0492957746479|0.0555555555556| -7.83336301785
0.0492957746479|0.0555555555556| -7.85057703611
0.0492957746479|0.0555555555556| -7.85253647084
0.0492957746479|0.0555555555556| -7.87517092234
0.0492957746479|0.0555555555556| -7.90101474646
0.0492957746479|0.0555555555556| -7.91504411901
0.0492957746479|0.0555555555556|  -7.9176418161
0.0492957746479|0.0555555555556| -7.92533440205
0.0492957746479|0.0555555555556| -7.92792370961
0.0492957746479|0.0555555555556| -7.91825340943
0.0492957746479|0.0555555555556| -7.92974929937
0.0492957746479|0.0555555555556| -7.96635249933
0.0492957746479|0.0555555555556| -8.05494543237
0.0492957746479|0.0555555555556|  -8.1203107774
0.0492957746479|0.0555555555556|  -8.1620713797
0.0492957746479|0.0555555555556| -8.15263064981
0.0492957746479|0.0555555555556| -8.15513915751
0.0492957746479|0.0555555555556| -8.15961412865
0.0492957746479|0.0555555555556| -8.16559551662
0.0492957746479|0.0555555555556| -8.17533362424
0.0492957746479|0.0555555555556| -8.18866968654
0.0492957746479|0.0555555555556| -8.19953442307
0.0492957746479|0.0555555555556| -8.21971228235
0.0492957746479|0.0555555555556| -8.22781875094
0.0492957746479|0.0555555555556| -8.23080009665
0.0492957746479|0.0555555555556| -8.22212437041
0.0492957746479|0.0555555555556| -8.22329343903
0.0492957746479|0.0555555555556| -8.22405936351
0.0492957746479|0.0555555555556| -8.23640396373
0.0492957746479|0.0555555555556| -8.30414248996
0.0492957746479|0.0555555555556| -8.31505882688
0.0492957746479|0.0555555555556| -8.37479918471
0.0492957746479|0.0555555555556| -8.40401275745
0.0492957746479|0.0555555555556| -8.41316806254
0.0492957746479|0.0555555555556| -8.41143497621
0.0492957746479|0.0555555555556| -8.41299366933
0.0492957746479|0.0555555555556| -8.39849462074
0.0492957746479|0.0555555555556| -8.39432739016
0.0492957746479|0.0555555555556| -8.37840899548
0.0492957746479|0.0555555555556| -8.36372558808
0.0492957746479|0.0555555555556|  -8.3590683311
0.0492957746479|0.0555555555556| -8.37693861798
0.0492957746479|0.0555555555556| -8.40488859936
0.0492957746479|0.0555555555556| -8.41063352028
0.0492957746479|0.0555555555556| -8.41926248855
0.0492957746479|0.0555555555556| -8.42729996669
0.0492957746479|0.0555555555556| -8.43360459372
0.0492957746479|0.0555555555556| -8.43232467617
0.0492957746479|0.0555555555556| -8.43129081951
0.0492957746479|0.0555555555556| -8.42293201598
0.0492957746479|0.0555555555556|  -8.4194689146
0.0492957746479|0.0555555555556| -8.41803283983
0.0492957746479|0.0555555555556| -8.41516252631
0.0492957746479|0.0555555555556| -8.39319482937
0.0492957746479|0.0555555555556| -8.33580737819
0.0492957746479|0.0555555555556| -8.34170483761
0.0492957746479|0.0555555555556| -8.35279828649
0.0492957746479|0.0555555555556| -8.35340424672
0.0492957746479|0.0555555555556| -8.35341455373
0.0492957746479|0.0555555555556| -8.35433486575
0.0492957746479|0.0555555555556| -8.35726470927
0.0492957746479|0.0555555555556| -8.36501158429
0.0492957746479|0.0555555555556| -8.36494322863
0.0492957746479|0.0555555555556| -8.36840480694
0.0492957746479|0.0555555555556| -8.37564568112
0.0492957746479|0.0555555555556| -8.38988269018
0.0492957746479|0.0555555555556| -8.41583014479
0.0492957746479|0.0555555555556| -8.46348369059
0.0492957746479|0.0555555555556| -8.48881763348
0.0492957746479|0.0555555555556| -8.54941296677
0.0492957746479|0.0555555555556| -8.55565540513
0.0492957746479|0.0555555555556| -8.56456770671
0.0492957746479|0.0555555555556| -8.57249701933
0.0492957746479|0.0555555555556| -8.56250137594
0.0492957746479|0.0555555555556| -8.54530270592
0.0492957746479|0.0555555555556| -8.53787436763
0.0492957746479|0.0555555555556| -8.53733294972
0.0492957746479|0.0555555555556| -8.54097750462
0.0492957746479|0.0555555555556| -8.54929484617
0.0492957746479|0.0555555555556| -8.56170673682
0.0492957746479|0.0555555555556| -8.58459213326
0.0492957746479|0.0555555555556| -8.61996675208
0.0492957746479|0.0555555555556| -8.62979614783
0.0492957746479|0.0555555555556| -8.62995879303
0.0492957746479|0.0555555555556| -8.62700125239
0.0492957746479|0.0555555555556| -8.63023701732
0.0492957746479|0.0555555555556|  -8.6353372729
0.0492957746479|0.0555555555556| -8.65098767844
0.0492957746479|0.0555555555556| -8.68780259349
0.0492957746479|0.0555555555556| -8.70166687733
0.0492957746479|0.0555555555556| -8.73049412177
0.0492957746479|0.0555555555556| -8.75726259489
0.0492957746479|0.0555555555556| -8.82574213612
0.0492957746479|0.0555555555556| -8.87300636141
0.0492957746479|0.0555555555556| -8.91704718767
0.0492957746479|0.0555555555556| -8.94688093798
0.0492957746479|0.0555555555556| -8.93822483149
0.0492957746479|0.0555555555556| -8.93169141379
0.0492957746479|0.0555555555556| -8.92924675814
0.0492957746479|0.0555555555556| -8.92110837814
0.0492957746479|0.0555555555556| -8.91088603692
0.0492957746479|0.0555555555556| -8.88936880387
0.0492957746479|0.0555555555556| -8.85938522418
0.0492957746479|0.0555555555556| -8.83435440199
0.0492957746479|0.0555555555556| -8.82929588807
0.0492957746479|0.0555555555556| -8.84678554442
0.0492957746479|0.0555555555556| -8.85098373542
0.0492957746479|0.0555555555556| -8.85147188779
0.0492957746479|0.0555555555556| -8.85047699603
0.0492957746479|0.0555555555556| -8.84350215038
0.0492957746479|0.0555555555556| -8.83561039551
0.0492957746479|0.0555555555556| -8.82531689789
0.0492957746479|0.0555555555556|  -8.8221456173
0.0492957746479|0.0555555555556| -8.82137136049
0.0492957746479|0.0555555555556| -8.82236719006
0.0492957746479|0.0555555555556| -8.82586023312
0.0492957746479|0.0555555555556| -8.83198129882
0.0492957746479|0.0555555555556| -8.84495060708
0.0492957746479|0.0555555555556| -8.87136446047
0.0492957746479|0.0555555555556| -8.88930034098
0.0492957746479|0.0555555555556|  -8.9390111381
0.0492957746479|0.0555555555556| -8.96984148773
0.0492957746479|0.0555555555556| -8.99583509691
0.0492957746479|0.0555555555556| -9.02238969816
0.0492957746479|0.0555555555556| -9.02947813837
0.0492957746479|0.0555555555556| -9.01150750222
0.0492957746479|0.0555555555556| -8.96511363687
0.0492957746479|0.0555555555556| -8.95542558837
0.0492957746479|0.0555555555556| -8.96413616898
0.0492957746479|0.0555555555556| -8.99645716398
0.0492957746479|0.0555555555556| -9.01507972126
0.0492957746479|0.0555555555556| -9.01550443081
0.0492957746479|0.0555555555556| -9.02470386469
0.0492957746479|0.0555555555556| -9.01995933844
0.0492957746479|0.0555555555556| -9.01787896229
0.0492957746479|0.0555555555556| -9.01385810552
0.0492957746479|0.0555555555556| -9.00951676681
0.0492957746479|0.0555555555556| -9.00539522264
0.0492957746479|0.0555555555556| -9.00376698019
0.0492957746479|0.0555555555556| -9.00639478131
0.0492957746479|0.0555555555556|  -9.0124883391
0.0492957746479|0.0555555555556| -9.01691239606
0.0492957746479|0.0555555555556| -9.02422478428
0.0492957746479|0.0555555555556| -9.02575410896
0.0492957746479|0.0555555555556| -9.02590674974
0.0492957746479|0.0555555555556| -9.02543871021
0.0492957746479|0.0555555555556|  -9.0250009056
0.0492957746479|0.0555555555556| -9.02490782492
0.0492957746479|0.0555555555556| -9.02579230137
0.0492957746479|0.0555555555556| -9.02763814496
0.0492957746479|0.0555555555556| -9.03601134844
0.0492957746479|0.0555555555556| -9.02314482776
0.0492957746479|0.0555555555556| -9.01585072525
0.0492957746479|0.0555555555556| -9.01776642777
0.0492957746479|0.0555555555556| -9.01926785817
0.0492957746479|0.0555555555556| -9.02177010199
0.0492957746479|0.0555555555556| -9.02221438332
0.0492957746479|0.0555555555556| -9.02606373105
0.0492957746479|0.0555555555556| -9.01736447048
0.0492957746479|0.0555555555556| -9.01575891816
0.0492957746479|0.0555555555556| -9.01139487184
0.0492957746479|0.0555555555556| -9.00869839566
0.0492957746479|0.0555555555556| -9.00841733962
0.0492957746479|0.0555555555556| -9.00703665798
0.0492957746479|0.0555555555556| -8.99727722128
0.0492957746479|0.0555555555556| -8.99798991871
0.0492957746479|0.0555555555556| -8.99822538924
0.0492957746479|0.0555555555556|  -8.9989689769
0.0492957746479|0.0555555555556|  -9.0005485469
0.0492957746479|0.0555555555556| -9.00349147137
0.0492957746479|0.0555555555556| -9.02453590973
0.0492957746479|0.0555555555556| -9.04020143364
0.0492957746479|0.0555555555556| -9.06619759159
0.0492957746479|0.0555555555556| -9.10423794719
0.0492957746479|0.0555555555556| -9.11916190809
0.0492957746479|0.0555555555556| -9.11617874885
0.0492957746479|0.0555555555556| -9.11415659005
0.0492957746479|0.0555555555556| -9.10557322243
0.0492957746479|0.0555555555556| -9.09827757444
0.0492957746479|0.0555555555556| -9.08836100028
0.0492957746479|0.0555555555556| -9.07569788961
0.0492957746479|0.0555555555556| -9.07839351663
0.0492957746479|0.0555555555556| -9.08728718282
0.0492957746479|0.0555555555556| -9.10005999795
0.0492957746479|0.0555555555556| -9.10680177576
0.0492957746479|0.0555555555556| -9.10666578465
0.0492957746479|0.0555555555556| -9.10433451017
0.0492957746479|0.0555555555556| -9.10374167755
0.0492957746479|0.0555555555556| -9.10025104623
0.0492957746479|0.0555555555556| -9.09601352035
0.0492957746479|0.0555555555556| -9.09535508169
0.0492957746479|0.0555555555556| -9.09591677729
0.0492957746479|0.0555555555556|  -9.0970529727
0.0492957746479|0.0555555555556| -9.09689151226
0.0492957746479|0.0555555555556| -9.09408957714
0.0492957746479|0.0555555555556| -9.09015663292
0.0492957746479|0.0555555555556| -9.08716122341
0.0492957746479|0.0555555555556| -9.08650667653
0.0492957746479|0.0555555555556| -9.08540969274
0.0492957746479|0.0555555555556| -9.08492934449
0.0492957746479|0.0555555555556| -9.08491848333
0.0492957746479|0.0555555555556| -9.08694287577
0.0492957746479|0.0555555555556| -9.09362164019
0.0492957746479|0.0555555555556| -9.09460752643
0.0492957746479|0.0555555555556| -9.10291447433
0.0492957746479|0.0555555555556| -9.10807502585
0.0492957746479|0.0555555555556| -9.10858385866
0.0492957746479|0.0555555555556|  -9.1088445707
0.0492957746479|0.0555555555556| -9.10768707006
0.0492957746479|0.0555555555556| -9.10802288709
0.0492957746479|0.0555555555556| -9.11222499378
0.0492957746479|0.0555555555556| -9.12211734016
0.0492957746479|0.0555555555556| -9.11387714623
0.0492957746479|0.0555555555556| -9.12617441733
0.0492957746479|0.0555555555556| -9.12793750243
0.0492957746479|0.0555555555556| -9.12950116533
0.0492957746479|0.0555555555556| -9.12660499359
0.0492957746479|0.0555555555556| -9.12538052574
0.0492957746479|0.0555555555556| -9.12694073264
0.0492957746479|0.0555555555556| -9.13150737794
0.0492957746479|0.0555555555556| -9.13080679723
0.0492957746479|0.0555555555556| -9.14321728303
0.0492957746479|0.0555555555556| -9.14849260309
0.0492957746479|0.0555555555556| -9.16392607266
0.0492957746479|0.0555555555556| -9.17036023495
0.0492957746479|0.0555555555556| -9.19307237093
0.0492957746479|0.0555555555556| -9.19219967333
0.0492957746479|0.0555555555556| -9.19469956517
0.0492957746479|0.0555555555556| -9.19287566572
0.0492957746479|0.0555555555556|  -9.1926087792
0.0492957746479|0.0555555555556| -9.19239163623
0.0492957746479|0.0555555555556| -9.19062423543
0.0492957746479|0.0555555555556| -9.19171098331
0.0492957746479|0.0555555555556| -9.19592909226
0.0492957746479|0.0555555555556| -9.20767092369
0.0492957746479|0.0555555555556| -9.21700317375
0.0492957746479|0.0555555555556| -9.22118504454
0.0492957746479|0.0555555555556| -9.22351791388
0.0492957746479|0.0555555555556|  -9.2221134156
0.0492957746479|0.0555555555556| -9.22219878305
0.0492957746479|0.0555555555556| -9.22236412984
0.0492957746479|0.0555555555556| -9.22342029362
0.0492957746479|0.0555555555556| -9.22497651066
0.0492957746479|0.0555555555556| -9.22801487506
0.0492957746479|0.0555555555556|  -9.2287112085
0.0492957746479|0.0555555555556| -9.23016110169
0.0492957746479|0.0555555555556| -9.23198000942
0.0492957746479|0.0555555555556| -9.23670933444
0.0492957746479|0.0555555555556| -9.24343615206
0.0492957746479|0.0555555555556| -9.25148630803
0.0492957746479|0.0555555555556| -9.25805673972
0.0492957746479|0.0555555555556| -9.26895118052
0.0492957746479|0.0555555555556| -9.27220433357
0.0492957746479|0.0555555555556| -9.27283952104
0.0492957746479|0.0555555555556|  -9.2703830396
0.0492957746479|0.0555555555556| -9.27106218552
0.0492957746479|0.0555555555556| -9.27320583206
0.0492957746479|0.0555555555556| -9.27781565028
0.0492957746479|0.0555555555556| -9.28418369747
0.0492957746479|0.0555555555556| -9.28431880561
0.0492957746479|0.0555555555556|  -9.2945795358
0.0492957746479|0.0555555555556| -9.29730387151
0.0492957746479|0.0555555555556| -9.30054215635
0.0492957746479|0.0555555555556| -9.30128209485
0.0492957746479|0.0555555555556|  -9.3016227436
0.0492957746479|0.0555555555556| -9.31137260771
0.0492957746479|0.0555555555556| -9.31360925864
0.0492957746479|0.0555555555556| -9.32100092241
0.0492957746479|0.0555555555556| -9.31906702551
0.0492957746479|0.0555555555556| -9.31968660524
0.0492957746479|0.0555555555556| -9.32261691509
0.0492957746479|0.0555555555556| -9.33835720698
0.0492957746479|0.0555555555556| -9.35623251433
0.0492957746479|0.0555555555556| -9.34326759643
0.0492957746479|0.0555555555556| -9.37655736911
0.0492957746479|0.0555555555556|  -9.3772755241
0.0492957746479|0.0555555555556|  -9.3710654768
0.0492957746479|0.0555555555556| -9.36820875902
0.0492957746479|0.0555555555556| -9.36866878748
0.0492957746479|0.0555555555556| -9.37270681618
0.0492957746479|0.0555555555556| -9.37895856814
0.0492957746479|0.0555555555556| -9.38310780463
0.0492957746479|0.0555555555556| -9.39432420075
0.0492957746479|0.0555555555556| -9.40308495383
0.0492957746479|0.0555555555556| -9.42424313556
0.0492957746479|0.0555555555556| -9.50663478381
0.0492957746479|0.0555555555556| -9.49993629879
0.0492957746479|0.0555555555556| -9.50044868139
0.0492957746479|0.0555555555556| -9.49626593818
0.0492957746479|0.0555555555556| -9.49797334479
0.0492957746479|0.0555555555556| -9.49639737325
0.0492957746479|0.0555555555556| -9.49618531619
0.0492957746479|0.0555555555556|  -9.4970375419
0.0492957746479|0.0555555555556| -9.49694086394
0.0492957746479|0.0555555555556| -9.50015309417
0.0492957746479|0.0555555555556| -9.49776953539
0.0492957746479|0.0555555555556|  -9.4993397721
0.0492957746479|0.0555555555556| -9.49243163534
